subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-002,,rest,Rest,frontal,e,e,90,-0.08899759501218796,0.7653617858886719,9.772058486938477,,
sub-002,,rest,Rest,central,m,m,90,0.2971145510673523,1.4377940893173218,112.86020214991136,,
sub-002,,rest,Rest,central,m,d,90,,2.2720963954925537,,1.1781725724312393,1.2245746422559023
sub-002,,rest,Rest,central,m,e,90,,1.1243538856506348,,0.7316798606718128,0.7348487173969095
sub-002,,rest,Rest,central,d,m,90,,0.6336454749107361,,1.1781725724312393,1.2245746422559023
sub-002,,rest,Rest,central,d,d,90,-0.109419085085392,0.8921964764595032,197.78308990326795,,
sub-002,,rest,Rest,central,d,e,90,,0.6009464859962463,,0.617071859030561,0.6245524065399711
sub-002,,rest,Rest,central,e,m,90,,0.8493719696998596,,0.7316798606718128,0.7348487173969095
sub-002,,rest,Rest,central,e,d,90,,1.0392735004425049,,0.617071859030561,0.6245524065399711
sub-002,,rest,Rest,central,e,e,90,-0.07123041152954102,0.763339638710022,61.810726165771484,,
sub-002,,rest,Rest,parietal_occipital,m,m,90,0.5021068453788757,2.1392812728881836,233.51437802748248,,
sub-002,,rest,Rest,parietal_occipital,m,d,90,,2.0706238746643066,,1.1595066565681587,1.186246276240457
sub-002,,rest,Rest,parietal_occipital,m,e,90,,1.4847508668899536,,0.9412799321792342,0.9583641453222795
sub-002,,rest,Rest,parietal_occipital,d,m,90,,0.9430965185165405,,1.1595066565681587,1.186246276240457
sub-002,,rest,Rest,parietal_occipital,d,d,90,-0.4394894540309906,0.9492950439453125,36.49013537439433,,
sub-002,,rest,Rest,parietal_occipital,d,e,90,,0.6428964734077454,,0.6561640360477295,0.6957012839954008
sub-002,,rest,Rest,parietal_occipital,e,m,90,,0.9284400939941406,,0.9412799321792342,0.9583641453222795
sub-002,,rest,Rest,parietal_occipital,e,d,90,,1.1326531171798706,,0.6561640360477295,0.6957012839954008
sub-002,,rest,Rest,parietal_occipital,e,e,90,0.07727470248937607,0.728223979473114,28.800655364990234,,
sub-002,,rest,Rest,temporal,m,m,90,0.33090275526046753,1.508545994758606,156.51646353981712,,
sub-002,,rest,Rest,temporal,m,d,90,,2.1662986278533936,,1.2253243560818108,1.193588449196382
sub-002,,rest,Rest,temporal,m,e,90,,1.806713581085205,,1.0118618864904751,1.0225090320137413
sub-002,,rest,Rest,temporal,d,m,90,,0.9254932403564453,,1.2253243560818108,1.193588449196382
sub-002,,rest,Rest,temporal,d,d,90,-0.002371779875829816,1.228432297706604,199.76970490000465,,
sub-002,,rest,Rest,temporal,d,e,90,,1.060532808303833,,0.727437902580608,0.789153477685018
sub-002,,rest,Rest,temporal,e,m,90,,0.7679505944252014,,1.0118618864904751,1.0225090320137413
sub-002,,rest,Rest,temporal,e,d,90,,1.0102713108062744,,0.727437902580608,0.789153477685018
sub-002,,rest,Rest,temporal,e,e,90,0.04257659986615181,0.7767361998558044,39.24261474609375,,
sub-003,,rest,Rest,frontal,m,m,100,-0.03622330352663994,1.1658003330230713,55.04161437676878,,
